Report Date:;15/05/2024 13:38:14
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;240515-WS-BourgetB-05-2024_2024-05-15_13-38-05-073.wsl
Create Date;15/05/2024 13:37:05

Device Properties
Device;Level TROLL 400
Site;Bourget
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;50
Used Battery;15

Log Configuration
;Log Name;240515-WS-BourgetB-05-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;15/05/2024 10:36:48 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;966.732 (mBar)
;Depth of Probe:;-0.00698517 (m)
;Head Pressure:;-0.684326 (mBar)
;Temperature:;20.1221 (C)



Log Notes:
Date and Time;Note
15/05/2024 10:37:02;Used Battery: 15% Used Memory: 53%   User Name: clt-sonde
15/05/2024 10:37:14;Manual Start Command
15/05/2024 13:31:27;Used Battery: 15% Used Memory: 56%   User Name: clt-sonde
15/05/2024 13:31:29;Manual Stop Command


Log Data:
Record Count;10446

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
15/05/2024 10:41:51;     277.000;                                  -0.020;
15/05/2024 10:41:52;     278.000;                                  -0.013;
15/05/2024 10:41:53;     279.000;                                  -0.006;
15/05/2024 10:41:54;     280.000;                                   0.008;
15/05/2024 10:41:55;     281.000;                                  -0.006;
15/05/2024 10:41:56;     282.000;                                  -0.013;
15/05/2024 10:41:57;     283.000;                                  -0.030;
15/05/2024 10:41:58;     284.000;                                   0.001;
15/05/2024 10:41:59;     285.000;                                   0.001;
15/05/2024 10:42:00;     286.000;                                  -0.006;
15/05/2024 10:42:01;     287.000;                                  -0.013;
15/05/2024 10:42:02;     288.000;                                  -0.023;
15/05/2024 10:42:03;     289.000;                                  -0.002;
15/05/2024 10:42:04;     290.000;                                  -0.002;
15/05/2024 10:42:05;     291.000;                                  -0.002;
15/05/2024 10:42:06;     292.000;                                   0.001;
15/05/2024 10:42:07;     293.000;                                  -0.034;
15/05/2024 10:42:08;     294.000;                                   0.005;
15/05/2024 10:42:09;     295.000;                                   0.002;
15/05/2024 10:42:10;     296.000;                                  -0.009;
15/05/2024 10:42:11;     297.000;                                   0.009;
15/05/2024 10:42:12;     298.000;                                  -0.012;
15/05/2024 10:42:13;     299.000;                                  -0.019;
15/05/2024 10:42:14;     300.000;                                  -0.026;
15/05/2024 10:42:15;     301.000;                                  -0.002;
15/05/2024 10:42:16;     302.000;                                  -0.026;
15/05/2024 10:42:17;     303.000;                                   0.009;
15/05/2024 10:42:18;     304.000;                                  -0.009;
15/05/2024 10:42:19;     305.000;                                  -0.012;
15/05/2024 10:42:20;     306.000;                                  -0.026;
15/05/2024 10:42:21;     307.000;                                  -0.037;
15/05/2024 10:42:22;     308.000;                                  -0.019;
15/05/2024 10:42:23;     309.000;                                  -0.005;
15/05/2024 10:42:24;     310.000;                                  -0.001;
15/05/2024 10:42:25;     311.000;                                  -0.019;
15/05/2024 10:42:26;     312.000;                                  -0.015;
15/05/2024 10:42:27;     313.000;                                   0.006;
15/05/2024 10:42:28;     314.000;                                   0.002;
15/05/2024 10:42:29;     315.000;                                  -0.030;
15/05/2024 10:42:30;     316.000;                                   0.016;
15/05/2024 10:42:31;     317.000;                                  -0.005;
15/05/2024 10:42:32;     318.000;                                  -0.001;
15/05/2024 10:42:33;     319.000;                                   0.002;
15/05/2024 10:42:34;     320.000;                                  -0.033;
15/05/2024 10:42:35;     321.000;                                  -0.019;
15/05/2024 10:42:36;     322.000;                                  -0.012;
15/05/2024 10:42:37;     323.000;                                  -0.001;
15/05/2024 10:42:38;     324.000;                                   0.002;
15/05/2024 10:42:39;     325.000;                                  -0.015;
15/05/2024 10:42:40;     326.000;                                  -0.022;
15/05/2024 10:42:41;     327.000;                                  -0.012;
15/05/2024 10:42:42;     328.000;                                  -0.008;
15/05/2024 10:42:43;     329.000;                                  -0.033;
15/05/2024 10:42:44;     330.000;                                   0.017;
15/05/2024 10:42:45;     331.000;                                  -0.004;
15/05/2024 10:42:46;     332.000;                                   0.003;
15/05/2024 10:42:47;     333.000;                                  -0.011;
15/05/2024 10:42:48;     334.000;                                   0.007;
15/05/2024 10:42:49;     335.000;                                   0.013;
15/05/2024 10:42:50;     336.000;                                  -0.011;
15/05/2024 10:42:51;     337.000;                                  -0.018;
15/05/2024 10:42:52;     338.000;                                  -0.018;
15/05/2024 10:42:53;     339.000;                                  -0.000;
15/05/2024 10:42:54;     340.000;                                  -0.000;
15/05/2024 10:42:55;     341.000;                                  -0.007;
15/05/2024 10:42:56;     342.000;                                  -0.032;
15/05/2024 10:42:57;     343.000;                                  -0.015;
15/05/2024 10:42:58;     344.000;                                  -0.018;
15/05/2024 10:42:59;     345.000;                                   0.010;
15/05/2024 10:43:00;     346.000;                                   0.000;
15/05/2024 10:43:01;     347.000;                                  -0.011;
15/05/2024 10:43:02;     348.000;                                  -0.018;
15/05/2024 10:43:03;     349.000;                                  -0.018;
15/05/2024 10:43:04;     350.000;                                  -0.042;
15/05/2024 10:43:05;     351.000;                                  -0.042;
15/05/2024 10:43:06;     352.000;                                  -0.003;
15/05/2024 10:43:07;     353.000;                                  -0.007;
15/05/2024 10:43:08;     354.000;                                   0.003;
15/05/2024 10:43:09;     355.000;                                  -0.010;
15/05/2024 10:43:10;     356.000;                                  -0.035;
15/05/2024 10:43:11;     357.000;                                   0.029;
15/05/2024 10:43:12;     358.000;                                  -0.003;
15/05/2024 10:43:13;     359.000;                                  -0.014;
15/05/2024 10:43:14;     360.000;                                   0.001;
15/05/2024 10:43:15;     361.000;                                   0.001;
15/05/2024 10:43:16;     362.000;                                  -0.003;
15/05/2024 10:43:17;     363.000;                                  -0.010;
15/05/2024 10:43:18;     364.000;                                  -0.007;
15/05/2024 10:43:19;     365.000;                                  -0.014;
15/05/2024 10:43:20;     366.000;                                   0.004;
15/05/2024 10:43:21;     367.000;                                  -0.017;
15/05/2024 10:43:22;     368.000;                                  -0.020;
15/05/2024 10:43:23;     369.000;                                   0.012;
15/05/2024 10:43:24;     370.000;                                  -0.003;
15/05/2024 10:43:25;     371.000;                                   0.018;
15/05/2024 10:43:26;     372.000;                                  -0.024;
15/05/2024 10:43:27;     373.000;                                  -0.027;
15/05/2024 10:43:28;     374.000;                                   0.001;
15/05/2024 10:43:29;     375.000;                                   0.015;
15/05/2024 10:43:30;     376.000;                                  -0.014;
15/05/2024 10:43:31;     377.000;                                  -0.010;
15/05/2024 10:43:32;     378.000;                                  -0.003;
15/05/2024 10:43:33;     379.000;                                  -0.027;
15/05/2024 10:43:34;     380.000;                                   0.001;
15/05/2024 10:43:35;     381.000;                                  -0.035;
15/05/2024 10:43:36;     382.000;                                  -0.020;
15/05/2024 10:43:37;     383.000;                                  -0.010;
15/05/2024 10:43:38;     384.000;                                   0.022;
15/05/2024 10:43:39;     385.000;                                  -0.020;
15/05/2024 10:43:40;     386.000;                                  -0.020;
15/05/2024 10:43:41;     387.000;                                   0.008;
15/05/2024 10:43:42;     388.000;                                   0.008;
15/05/2024 10:43:43;     389.000;                                  -0.010;
15/05/2024 10:43:44;     390.000;                                  -0.010;
15/05/2024 10:43:45;     391.000;                                  -0.020;
15/05/2024 10:43:46;     392.000;                                  -0.027;
15/05/2024 10:43:47;     393.000;                                   0.004;
15/05/2024 10:43:48;     394.000;                                  -0.013;
15/05/2024 10:43:49;     395.000;                                  -0.017;
15/05/2024 10:43:50;     396.000;                                  -0.048;
15/05/2024 10:43:51;     397.000;                                  -0.013;
15/05/2024 10:43:52;     398.000;                                  -0.020;
15/05/2024 10:43:53;     399.000;                                   0.012;
15/05/2024 10:43:54;     400.000;                                   0.001;
15/05/2024 10:43:55;     401.000;                                  -0.010;
15/05/2024 10:43:56;     402.000;                                   0.015;
15/05/2024 10:43:57;     403.000;                                   0.008;
15/05/2024 10:43:58;     404.000;                                  -0.002;
15/05/2024 10:43:59;     405.000;                                  -0.013;
15/05/2024 10:44:00;     406.000;                                   0.012;
15/05/2024 10:44:01;     407.000;                                   0.001;
15/05/2024 10:44:02;     408.000;                                  -0.030;
15/05/2024 10:44:03;     409.000;                                  -0.037;
15/05/2024 10:44:04;     410.000;                                  -0.016;
15/05/2024 10:44:05;     411.000;                                   0.001;
15/05/2024 10:44:06;     412.000;                                  -0.030;
15/05/2024 10:44:07;     413.000;                                  -0.009;
15/05/2024 10:44:08;     414.000;                                  -0.016;
15/05/2024 10:44:09;     415.000;                                  -0.016;
15/05/2024 10:44:10;     416.000;                                  -0.013;
15/05/2024 10:44:11;     417.000;                                  -0.009;
15/05/2024 10:44:12;     418.000;                                  -0.020;
15/05/2024 10:44:13;     419.000;                                  -0.002;
15/05/2024 10:44:14;     420.000;                                  -0.009;
15/05/2024 10:44:15;     421.000;                                  -0.013;
15/05/2024 10:44:16;     422.000;                                   0.002;
15/05/2024 10:44:17;     423.000;                                  -0.027;
15/05/2024 10:44:18;     424.000;                                  -0.005;
15/05/2024 10:44:19;     425.000;                                  -0.009;
15/05/2024 10:44:20;     426.000;                                   0.002;
15/05/2024 10:44:21;     427.000;                                  -0.019;
15/05/2024 10:44:22;     428.000;                                  -0.002;
15/05/2024 10:44:23;     429.000;                                  -0.016;
15/05/2024 10:44:24;     430.000;                                  -0.009;
15/05/2024 10:44:25;     431.000;                                   0.002;
15/05/2024 10:44:26;     432.000;                                  -0.009;
15/05/2024 10:44:27;     433.000;                                   0.002;
15/05/2024 10:44:28;     434.000;                                  -0.016;
15/05/2024 10:44:29;     435.000;                                  -0.002;
15/05/2024 10:44:30;     436.000;                                   0.016;
15/05/2024 10:44:31;     437.000;                                  -0.019;
15/05/2024 10:44:32;     438.000;                                   0.012;
15/05/2024 10:44:33;     439.000;                                  -0.005;
15/05/2024 10:44:34;     440.000;                                  -0.009;
15/05/2024 10:44:35;     441.000;                                  -0.034;
15/05/2024 10:44:36;     442.000;                                   0.013;
15/05/2024 10:44:37;     443.000;                                  -0.001;
15/05/2024 10:44:38;     444.000;                                   0.002;
15/05/2024 10:44:39;     445.000;                                   0.002;
15/05/2024 10:44:40;     446.000;                                  -0.019;
15/05/2024 10:44:41;     447.000;                                   0.016;
15/05/2024 10:44:42;     448.000;                                  -0.005;
15/05/2024 10:44:43;     449.000;                                  -0.030;
15/05/2024 10:44:44;     450.000;                                  -0.015;
15/05/2024 10:44:45;     451.000;                                  -0.009;
15/05/2024 10:44:46;     452.000;                                  -0.019;
15/05/2024 10:44:47;     453.000;                                  -0.005;
15/05/2024 10:44:48;     454.000;                                  -0.033;
15/05/2024 10:44:49;     455.000;                                  -0.022;
15/05/2024 10:44:50;     456.000;                                  -0.015;
15/05/2024 10:44:51;     457.000;                                  -0.015;
15/05/2024 10:44:52;     458.000;                                  -0.019;
15/05/2024 10:44:53;     459.000;                                   0.024;
15/05/2024 10:44:54;     460.000;                                   0.003;
15/05/2024 10:44:55;     461.000;                                  -0.026;
15/05/2024 10:44:56;     462.000;                                  -0.012;
15/05/2024 10:44:57;     463.000;                                  -0.008;
15/05/2024 10:44:58;     464.000;                                  -0.005;
15/05/2024 10:44:59;     465.000;                                  -0.036;
15/05/2024 10:45:00;     466.000;                                  -0.036;
15/05/2024 10:45:01;     467.000;                                  -0.026;
15/05/2024 10:45:02;     468.000;                                  -0.015;
15/05/2024 10:45:03;     469.000;                                  -0.015;
15/05/2024 10:45:04;     470.000;                                  -0.008;
15/05/2024 10:45:05;     471.000;                                  -0.018;
15/05/2024 10:45:06;     472.000;                                  -0.033;
15/05/2024 10:45:07;     473.000;                                  -0.026;
15/05/2024 10:45:08;     474.000;                                  -0.018;
15/05/2024 10:45:09;     475.000;                                  -0.001;
15/05/2024 10:45:10;     476.000;                                  -0.004;
15/05/2024 10:45:11;     477.000;                                  -0.025;
15/05/2024 10:45:12;     478.000;                                   0.003;
15/05/2024 10:45:13;     479.000;                                  -0.015;
15/05/2024 10:45:14;     480.000;                                  -0.025;
15/05/2024 10:45:15;     481.000;                                  -0.029;
15/05/2024 10:45:16;     482.000;                                  -0.022;
15/05/2024 10:45:17;     483.000;                                  -0.015;
15/05/2024 10:45:18;     484.000;                                  -0.012;
15/05/2024 10:45:19;     485.000;                                  -0.018;
15/05/2024 10:45:20;     486.000;                                  -0.001;
15/05/2024 10:45:21;     487.000;                                  -0.012;
15/05/2024 10:45:22;     488.000;                                  -0.021;
15/05/2024 10:45:23;     489.000;                                   0.003;
15/05/2024 10:45:24;     490.000;                                  -0.022;
15/05/2024 10:45:25;     491.000;                                  -0.025;
15/05/2024 10:45:26;     492.000;                                   0.010;
15/05/2024 10:45:27;     493.000;                                   0.006;
15/05/2024 10:45:28;     494.000;                                   0.028;
15/05/2024 10:45:29;     495.000;                                  -0.022;
15/05/2024 10:45:30;     496.000;                                  -0.025;
15/05/2024 10:45:31;     497.000;                                  -0.011;
15/05/2024 10:45:32;     498.000;                                  -0.015;
15/05/2024 10:45:33;     499.000;                                  -0.025;
15/05/2024 10:45:34;     500.000;                                  -0.025;
15/05/2024 10:45:35;     501.000;                                  -0.015;
15/05/2024 10:45:36;     502.000;                                  -0.008;
15/05/2024 10:45:37;     503.000;                                   0.006;
15/05/2024 10:45:38;     504.000;                                  -0.000;
15/05/2024 10:45:39;     505.000;                                  -0.011;
15/05/2024 10:45:40;     506.000;                                  -0.004;
15/05/2024 10:45:41;     507.000;                                  -0.015;
15/05/2024 10:45:42;     508.000;                                  -0.029;
15/05/2024 10:45:43;     509.000;                                  -0.011;
15/05/2024 10:45:44;     510.000;                                   0.003;
15/05/2024 10:45:45;     511.000;                                  -0.032;
15/05/2024 10:45:46;     512.000;                                   0.014;
15/05/2024 10:45:47;     513.000;                                  -0.008;
15/05/2024 10:45:48;     514.000;                                  -0.025;
15/05/2024 10:45:49;     515.000;                                  -0.036;
15/05/2024 10:45:50;     516.000;                                  -0.008;
15/05/2024 10:45:51;     517.000;                                  -0.004;
15/05/2024 10:45:52;     518.000;                                  -0.007;
15/05/2024 10:45:53;     519.000;                                   0.010;
15/05/2024 10:45:54;     520.000;                                  -0.028;
15/05/2024 10:45:55;     521.000;                                   0.007;
15/05/2024 10:45:56;     522.000;                                   0.010;
15/05/2024 10:45:57;     523.000;                                  -0.011;
15/05/2024 10:45:58;     524.000;                                  -0.018;
15/05/2024 10:45:59;     525.000;                                  -0.000;
15/05/2024 10:46:00;     526.000;                                  -0.021;
15/05/2024 10:46:01;     527.000;                                  -0.000;
15/05/2024 10:46:02;     528.000;                                  -0.039;
15/05/2024 10:46:03;     529.000;                                  -0.011;
15/05/2024 10:46:04;     530.000;                                   0.014;
15/05/2024 10:46:05;     531.000;                                  -0.011;
15/05/2024 10:46:06;     532.000;                                  -0.000;
15/05/2024 10:46:07;     533.000;                                  -0.021;
15/05/2024 10:46:08;     534.000;                                  -0.007;
15/05/2024 10:46:09;     535.000;                                   0.004;
15/05/2024 10:46:10;     536.000;                                  -0.032;
15/05/2024 10:46:11;     537.000;                                  -0.014;
15/05/2024 10:46:12;     538.000;                                  -0.021;
15/05/2024 10:46:13;     539.000;                                   0.018;
15/05/2024 10:46:14;     540.000;                                  -0.011;
15/05/2024 10:46:15;     541.000;                                  -0.007;
15/05/2024 10:46:16;     542.000;                                  -0.028;
15/05/2024 10:46:17;     543.000;                                  -0.014;
15/05/2024 10:46:18;     544.000;                                  -0.004;
15/05/2024 10:46:19;     545.000;                                  -0.021;
15/05/2024 10:46:20;     546.000;                                   0.000;
15/05/2024 10:46:21;     547.000;                                   0.004;
15/05/2024 10:46:22;     548.000;                                   0.014;
15/05/2024 10:46:23;     549.000;                                  -0.035;
15/05/2024 10:46:24;     550.000;                                  -0.024;
15/05/2024 10:46:25;     551.000;                                  -0.004;
15/05/2024 10:46:26;     552.000;                                  -0.024;
15/05/2024 10:46:27;     553.000;                                  -0.011;
15/05/2024 10:46:28;     554.000;                                  -0.010;
15/05/2024 10:46:29;     555.000;                                  -0.028;
15/05/2024 10:46:30;     556.000;                                  -0.014;
15/05/2024 10:46:31;     557.000;                                  -0.017;
15/05/2024 10:46:32;     558.000;                                  -0.010;
15/05/2024 10:46:33;     559.000;                                  -0.003;
15/05/2024 10:46:34;     560.000;                                  -0.010;
15/05/2024 10:46:35;     561.000;                                   0.029;
15/05/2024 10:46:36;     562.000;                                  -0.010;
15/05/2024 10:46:37;     563.000;                                  -0.024;
15/05/2024 10:46:38;     564.000;                                  -0.024;
15/05/2024 10:46:39;     565.000;                                  -0.017;
15/05/2024 10:46:40;     566.000;                                  -0.003;
15/05/2024 10:46:41;     567.000;                                  -0.010;
15/05/2024 10:46:42;     568.000;                                  -0.014;
15/05/2024 10:46:43;     569.000;                                   0.000;
15/05/2024 10:46:44;     570.000;                                  -0.010;
15/05/2024 10:46:45;     571.000;                                  -0.032;
15/05/2024 10:46:46;     572.000;                                  -0.006;
15/05/2024 10:46:47;     573.000;                                  -0.017;
15/05/2024 10:46:48;     574.000;                                  -0.021;
15/05/2024 10:46:49;     575.000;                                   0.015;
15/05/2024 10:46:50;     576.000;                                  -0.010;
15/05/2024 10:46:51;     577.000;                                  -0.010;
15/05/2024 10:46:52;     578.000;                                   0.004;
15/05/2024 10:46:53;     579.000;                                  -0.021;
15/05/2024 10:46:54;     580.000;                                  -0.014;
15/05/2024 10:46:55;     581.000;                                   0.000;
15/05/2024 10:46:56;     582.000;                                  -0.006;
15/05/2024 10:46:57;     583.000;                                   0.004;
15/05/2024 10:46:58;     584.000;                                   0.004;
15/05/2024 10:46:59;     585.000;                                  -0.014;
15/05/2024 10:47:00;     586.000;                                  -0.020;
15/05/2024 10:47:01;     587.000;                                  -0.006;
15/05/2024 10:47:02;     588.000;                                  -0.006;
15/05/2024 10:47:03;     589.000;                                  -0.042;
